url,contact information,Country/Region,Address,Zip code,Company website
https://www.cantonfair.org.cn/en-US/shops/451690542304576#/,"['Basic Information', '', 'Company Name', '', 'HEBEI BOTOU SAFETY TOOLS CO.,LTD.', '', 'Country/Region', '', 'Hebei,China', '', 'Address', '', 'North side of the intersection of East Huancheng Road & Yingbin Road, Industrial Park, Botou City, Cangzhou, Hebei Province China 062150', '', 'Zip code', '', '062150', '', 'Company website', '', 'http://www.safetytools.com.cn']","Hebei,China","North side of the intersection of East Huancheng Road & Yingbin Road, Industrial Park, Botou City, Cangzhou, Hebei Province China 062150",062150,http://www.safetytools.com.cn
https://www.cantonfair.org.cn/en-US/shops/972625076126944#/,"['Basic Information', '', 'Company Name', '', 'Jiangsu KINNO Precision Technology Co., LTD', '', 'Country/Region', '', 'Jiangsu,China', '', 'Address', '', 'North side of Beijing East Road, West side of Taihu Road, Economic Development Zone, Suyang County, Suqian City', '', 'Zip code', '', '223700', '', 'Company website', '', 'https://www.kinnotoolbox.com/']","Jiangsu,China","North side of Beijing East Road, West side of Taihu Road, Economic Development Zone, Suyang County, Suqian City",223700,https://www.kinnotoolbox.com/
https://www.cantonfair.org.cn/en-US/shops/527362967717888#/,"['Basic Information', '', 'Company Name', '', 'AYA Fasteners (Hebei) Co., Ltd.', '', 'Country/Region', '', 'Hebei,China', '', 'Address', '', 'No. 39 Xiangyi Road, Xinhua District, Shijiazhuang, Hebei, China', '', 'Zip code', '', '050011', '', 'Company website', '', 'www.ayafasteners.com']","Hebei,China","No. 39 Xiangyi Road, Xinhua District, Shijiazhuang, Hebei, China",050011,www.ayafasteners.com
https://www.cantonfair.org.cn/en-US/shops/527359072578048#/,"['Basic Information', '', 'Company Name', '', 'QINGDAO FULLTECH INDUSTRY MANUFACTURE CO., LTD', '', 'Country/Region', '', 'Shandong,China', '', 'Address', '', 'LINGANG INDUSTRY PARK,HUANGDAO,QINGDAO,CHINA', '', 'Zip code', '', '0086-13176518276', '', 'Company website', '', 'www.wheelbarrowschina.com']","Shandong,China","LINGANG INDUSTRY PARK,HUANGDAO,QINGDAO,CHINA",0086-13176518276,www.wheelbarrowschina.com
https://www.cantonfair.org.cn/en-US/shops/651419135068128#/,"['Basic Information', '', 'Company Name', '', 'Suzhou Yinhoo Industrial Tools Co.,Ltd.', '', 'Country/Region', '', 'Jiangsu,China', '', 'Address', '', 'NO.468 JIAYUAN RD,XIANGCHENG DISTRICT,SUZHOU', '', 'Zip code', '', '215131', '', 'Company website', '', 'http://www.yinhoo-logistics.cn']","Jiangsu,China","NO.468 JIAYUAN RD,XIANGCHENG DISTRICT,SUZHOU",215131,http://www.yinhoo-logistics.cn
https://www.cantonfair.org.cn/en-US/shops/855761820334848#/,"['Basic Information', '', 'Company Name', '', 'Yantai united steel structure co.,ltd', '', 'Country/Region', '', 'Shandong', '', 'Address', '', 'No 69Fuxin road fushan yantai shandong china', '', 'Zip code', '', '265500', '', 'Company website', '', 'http://www.steel-grating.com.cn/']",Shandong,No 69Fuxin road fushan yantai shandong china,265500,http://www.steel-grating.com.cn/
https://www.cantonfair.org.cn/en-US/shops/451691821902976#/,"['Basic Information', '', 'Company Name', '', 'Hebei Machinery & Equipment Import & Export Co., Ltd.', '', 'Country/Region', '', 'Hebei,China', '', 'Address', '', 'NO.71 HEZUOROAD, SHIJIAZHUANG, CHINA', '', 'Zip code', '', '050051', '', 'Company website', '', 'http://www.hbmec.com']","Hebei,China","NO.71 HEZUOROAD, SHIJIAZHUANG, CHINA",050051,http://www.hbmec.com
https://www.cantonfair.org.cn/en-US/shops/451698122607744#/,"['Basic Information', '', 'Company Name', '', 'Shanghai Ruiju Metal Products Co ., Ltd', '', 'Country/Region', '', 'Shanghai,China', '', 'Address', '', 'NO.89, LANE 455, MID. JIASONG RD.,QINGPU DISTRICT, SHANGHAI, 201708, PR CHINA', '', 'Zip code', '', '201708', '', 'Company website', '', 'www.ruijualuminium.com']","Shanghai,China","NO.89, LANE 455, MID. JIASONG RD.,QINGPU DISTRICT, SHANGHAI, 201708, PR CHINA",201708,www.ruijualuminium.com
https://www.cantonfair.org.cn/en-US/shops/848801126931200#/,"['Basic Information', '', 'Company Name', '', 'Dalian Teren Instruments Co.,Ltd', '', 'Country/Region', '', 'Liaoning,China', '', 'Address', '', 'NO.33，huidayuan ， Dalian', '', 'Zip code', '', '116033', '', 'Company website', '', 'www.tereninstruments.com']","Liaoning,China",NO.33，huidayuan ， Dalian,116033,www.tereninstruments.com
https://www.cantonfair.org.cn/en-US/shops/923401704326080#/,"['Basic Information', '', 'Company Name', '', 'GUANGZHOU XINHENG IMPORT & EXPORT CO.,LTD', '', 'Country/Region', '', 'Guangdong', '', 'Address', '', 'RM909,B TOWER, NO.303,GUANGYUN ROAD,BAIYUN DISTRICT,GUANGZHOU,CHINA', '', 'Zip code', '', '-', '', 'Company website', '', '-']",Guangdong,"RM909,B TOWER, NO.303,GUANGYUN ROAD,BAIYUN DISTRICT,GUANGZHOU,CHINA",-,-
https://www.cantonfair.org.cn/en-US/shops/451690744659200#/,"['Basic Information', '', 'Company Name', '', 'GUANGDONG BE-TECH SECURITY SYSTEMS LTD.', '', 'Country/Region', '', 'China', '', 'Address', '', 'NO.17, RONGGUI TECHNOLOGY INDUSTRIAL PARK KEYUAN 3RD ROAD, SHUNDE, FOSHAN, GUANGDONG, P.R.CHINA', '', 'Zip code', '', '528306', '', 'Company website', '', 'http://www.betechlock.com']",China,"NO.17, RONGGUI TECHNOLOGY INDUSTRIAL PARK KEYUAN 3RD ROAD, SHUNDE, FOSHAN, GUANGDONG, P.R.CHINA",528306,http://www.betechlock.com
https://www.cantonfair.org.cn/en-US/shops/651723447097024#/,"['Basic Information', '', 'Company Name', '', 'SHIJIAZHUANG JING CI TRADING CO.,LTD', '', 'Country/Region', '', 'Hebei,China', '', 'Address', '', 'ROOM 1512 WUKUANG BUILDING NO.448 HEPING WEST ROAD,SHIJIAZHUANG CITY,HEBEI PROVINCE,CHINA', '', 'Zip code', '', '050000', '', 'Company website', '', 'http://www.the-wall-ties.com']","Hebei,China","ROOM 1512 WUKUANG BUILDING NO.448 HEPING WEST ROAD,SHIJIAZHUANG CITY,HEBEI PROVINCE,CHINA",050000,http://www.the-wall-ties.com
https://www.cantonfair.org.cn/en-US/shops/651634297493344#/,"['Basic Information', '', 'Company Name', '', 'SHIJIAZHUANG FULL STAR METAL PRODUCT CO.,LTD', '', 'Country/Region', '', 'Hebei,China', '', 'Address', '', 'EAST VILLAGE WUJI COUNTY SHIJIAZHUANG CITY,HEBEI PROVINCE,CHINA', '', 'Zip code', '', '050000', '', 'Company website', '', 'http://www.the-wall-ties.com']","Hebei,China","EAST VILLAGE WUJI COUNTY SHIJIAZHUANG CITY,HEBEI PROVINCE,CHINA",050000,http://www.the-wall-ties.com
https://www.cantonfair.org.cn/en-US/shops/651633966605792#/,"['Basic Information', '', 'Company Name', '', 'Hangzhou Metek Co.,Ltd', '', 'Country/Region', '', 'Zhejiang,China', '', 'Address', '', '6F, Bldg#1, 101 Shichong Lane, Changhe Road, Binjiang District,Hangzhou,China', '', 'Zip code', '', '310052', '', 'Company website', '', 'http://www.metekco.cn']","Zhejiang,China","6F, Bldg#1, 101 Shichong Lane, Changhe Road, Binjiang District,Hangzhou,China",310052,http://www.metekco.cn
https://www.cantonfair.org.cn/en-US/shops/651632514041408#/,"['Basic Information', '', 'Company Name', '', 'Guangzhou AOQUN New Materials Co., Ltd', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', 'No.333 PanYu Avenue South, Dongchong Town, Nansha District, GuangZhou China', '', 'Zip code', '', '511453', '', 'Company website', '', 'www.aoqunbrush.com']","Guangdong,China","No.333 PanYu Avenue South, Dongchong Town, Nansha District, GuangZhou China",511453,www.aoqunbrush.com
https://www.cantonfair.org.cn/en-US/shops/521900663117184#/,"['Basic Information', '', 'Company Name', '', 'FASTO INDUSTRIAL CO., LTD.', '', 'Country/Region', '', 'Shannxi,China', '', 'Address', '', ""RM.1806, GREENLAND SOHO-B,ZHANGBA 1ST RD.,XI'AN, CHINA"", '', 'Zip code', '', '710000', '', 'Company website', '', 'www.fastoscrews.com']","Shannxi,China","RM.1806, GREENLAND SOHO-B,ZHANGBA 1ST RD.,XI'AN, CHINA",710000,www.fastoscrews.com
https://www.cantonfair.org.cn/en-US/shops/780629326816352#/,"['Basic Information', '', 'Company Name', '', 'Yantai Tibright New Materials Co., Ltd.', '', 'Country/Region', '', 'Shandong,China', '', 'Address', '', 'No. 184 Binhai Middle Road, Yantai City,', '', 'Zip code', '', '264003', '', 'Company website', '', '-']","Shandong,China","No. 184 Binhai Middle Road, Yantai City,",264003,-
https://www.cantonfair.org.cn/en-US/shops/910020993397376#/,"['Basic Information', '', 'Company Name', '', 'Ttaizhou huangyan yinhaitools CO,LtD', '', 'Country/Region', '', 'Zhejiang,China', '', 'Address', '', '浙江台州黄岩新前街道西范村', '', 'Zip code', '', '318020', '', 'Company website', '', 'wwww.yinhaitoosl.com']","Zhejiang,China",浙江台州黄岩新前街道西范村,318020,wwww.yinhaitoosl.com
https://www.cantonfair.org.cn/en-US/shops/451690675121280#/,"['Basic Information', '', 'Company Name', '', 'SOHO FASHION GROUP CO., LTD.', '', 'Country/Region', '', 'Jiangsu,China', '', 'Address', '', 'BUILDING B, NO.21 SOFTWARE ROAD, NANJING, CHINA', '', 'Zip code', '', '210012', '', 'Company website', '', 'http://www.saintycorp.com']","Jiangsu,China","BUILDING B, NO.21 SOFTWARE ROAD, NANJING, CHINA",210012,http://www.saintycorp.com
https://www.cantonfair.org.cn/en-US/shops/585874512287616#/,"['Basic Information', '', 'Company Name', '', 'HEBEI CUCHENG TRADING CO., LTD.', '', 'Country/Region', '', 'Hebei,China', '', 'Address', '', 'NO.16, YUFENG ROAD, SHIJIAZHUANG, HEBEI, CHINA', '', 'Zip code', '', '050000', '', 'Company website', '', 'www.hbcucheng.com']","Hebei,China","NO.16, YUFENG ROAD, SHIJIAZHUANG, HEBEI, CHINA",050000,www.hbcucheng.com
https://www.cantonfair.org.cn/en-US/shops/451694798519585#/,"['Basic Information', '', 'Company Name', '', 'CPOWER TOOLS CO.,LTD', '', 'Country/Region', '', 'Shannxi,China', '', 'Address', '', 'D-2304 VAN METROPOLIS,NO.35 TANGYAN ROAD,GAO XIN,XI`AN,SHAANXI,CHINA', '', 'Zip code', '', '710065', '', 'Company website', '', 'http://www.cpowerco.com']","Shannxi,China","D-2304 VAN METROPOLIS,NO.35 TANGYAN ROAD,GAO XIN,XI`AN,SHAANXI,CHINA",710065,http://www.cpowerco.com
https://www.cantonfair.org.cn/en-US/shops/651635533194656#/,"['Basic Information', '', 'Company Name', '', 'Chongqing Adoration Technology Co., Ltd.', '', 'Country/Region', '', 'Chongqing,China', '', 'Address', '', ""1-3, Mansion 6, 32#, YuNan Dadao,Ba'Nan District, Chongqing, China"", '', 'Zip code', '', '400054', '', 'Company website', '', 'www.adoration-tech.com']","Chongqing,China","1-3, Mansion 6, 32#, YuNan Dadao,Ba'Nan District, Chongqing, China",400054,www.adoration-tech.com
https://www.cantonfair.org.cn/en-US/shops/780664559174912#/,"['Basic Information', '', 'Company Name', '', 'SHANGHAI MAOHONG INTERNATIONAL TRADING CO., LTD.', '', 'Country/Region', '', 'Shanghai,China', '', 'Address', '', '上海市徐汇区中山西路2006号1号楼1013室', '', 'Zip code', '', '200235', '', 'Company website', '', '无']","Shanghai,China",上海市徐汇区中山西路2006号1号楼1013室,200235,无
https://www.cantonfair.org.cn/en-US/shops/844594128300864#/,"['Basic Information', '', 'Company Name', '', 'Gaozhou Beiliniu Leather Products Co,Ltd', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', '广东茂名高州市宝光西岸村委会和谐路西一村51号', '', 'Zip code', '', '525200', '', 'Company website', '', 'www.blnglove.com']","Guangdong,China",广东茂名高州市宝光西岸村委会和谐路西一村51号,525200,www.blnglove.com
https://www.cantonfair.org.cn/en-US/shops/654079168591488#/,"['Basic Information', '', 'Company Name', '', 'YUCHENG ZHONGWEI MEASURING TOOLS CO., LTD.', '', 'Country/Region', '', 'Henan,China', '', 'Address', '', 'BAOZHUANG VILLAGE, SHAOGANG COUNTY, YUCHENG,SHANGQIU, HENAN', '', 'Zip code', '', '476000', '', 'Company website', '', 'http://www.sinowaytools.com']","Henan,China","BAOZHUANG VILLAGE, SHAOGANG COUNTY, YUCHENG,SHANGQIU, HENAN",476000,http://www.sinowaytools.com
https://www.cantonfair.org.cn/en-US/shops/780577354274016#/,"['Basic Information', '', 'Company Name', '', 'SHANDONG RONDY COMPOSITE MATERIALS CO.,LTD', '', 'Country/Region', '', 'Shandong,China', '', 'Address', '', '济宁高新区海川路69号创意大厦343室', '', 'Zip code', '', '272000', '', 'Company website', '', '-']","Shandong,China",济宁高新区海川路69号创意大厦343室,272000,-
https://www.cantonfair.org.cn/en-US/shops/780631766140128#/,"['Basic Information', '', 'Company Name', '', 'Shandong Prosper Intelligent Manufacturing Co. LTD', '', 'Country/Region', '', 'Shandong,China', '', 'Address', '', '山东省泰安市泰山区省庄镇阜成大街99号', '', 'Zip code', '', '271000', '', 'Company website', '', '-']","Shandong,China",山东省泰安市泰山区省庄镇阜成大街99号,271000,-
https://www.cantonfair.org.cn/en-US/shops/803745369729632#/,"['Basic Information', '', 'Company Name', '', 'XISHUANGBANNA YUANZHOULV IMPORT AND EXPORTCO., LTD.', '', 'Country/Region', '', 'Yunnan,China', '', 'Address', '', 'Room A, Sunshine Holiday, No. 46 Mengle Road, Jinghong City, Xishuangbanna Dai Autonomous Prefect, Yunnan Province', '', 'Zip code', '', '-', '', 'Company website', '', '-']","Yunnan,China","Room A, Sunshine Holiday, No. 46 Mengle Road, Jinghong City, Xishuangbanna Dai Autonomous Prefect, Yunnan Province",-,-
https://www.cantonfair.org.cn/en-US/shops/451696656473408#/,"['Basic Information', '', 'Company Name', '', 'LINYI MILLION PLASTIC PRODUCTS CO.,LTD', '', 'Country/Region', '', 'Shandong,China', '', 'Address', '', 'BANCHENG INDUSTRIAL PARK,BANCHENG TOWN ,LANSHAN DISTRICT ,LIYI CITY,SHANDONG PROVINCE,CHINA', '', 'Zip code', '', '276000', '', 'Company website', '', 'www.milliontarpaulin.com']","Shandong,China","BANCHENG INDUSTRIAL PARK,BANCHENG TOWN ,LANSHAN DISTRICT ,LIYI CITY,SHANDONG PROVINCE,CHINA",276000,www.milliontarpaulin.com
https://www.cantonfair.org.cn/en-US/shops/844604483214336#/,"['Basic Information', '', 'Company Name', '', 'Sichuan Ideasys Precision Machinery Co., Ltd', '', 'Country/Region', '', 'Sichuan,China', '', 'Address', '', '四川省成都经济技术开发区（龙泉驿区）世纪大道515号第41栋01号', '', 'Zip code', '', '641000', '', 'Company website', '', 'https://www.group-isys.com/']","Sichuan,China",四川省成都经济技术开发区（龙泉驿区）世纪大道515号第41栋01号,641000,https://www.group-isys.com/
https://www.cantonfair.org.cn/en-US/shops/451694449986752#/,"['Basic Information', '', 'Company Name', '', 'ZHEJIANG RUIGE VALVE GROUP CO., LTD', '', 'Country/Region', '', 'China', '', 'Address', '', 'Puqing India', '', 'Zip code', '', '317604', '', 'Company website', '', 'http://www.chinaruige.com']",China,Puqing India,317604,http://www.chinaruige.com
https://www.cantonfair.org.cn/en-US/shops/451693388840256#/,"['Basic Information', '', 'Company Name', '', 'ZHENGZHOU DOMORE IMPORT & EXPORT CO., LTD.', '', 'Country/Region', '', 'Henan,China', '', 'Address', '', '925, 62 EAST NONGYE ROAD, JINSHUI DISTRICT, ZHENGZHOU, HENAN', '', 'Zip code', '', '450008', '', 'Company website', '', 'http://www.domore.cn']","Henan,China","925, 62 EAST NONGYE ROAD, JINSHUI DISTRICT, ZHENGZHOU, HENAN",450008,http://www.domore.cn
https://www.cantonfair.org.cn/en-US/shops/716753889065696#/,"['Basic Information', '', 'Company Name', '', 'Henan new yichang abrasives co.,ltd', '', 'Country/Region', '', 'Henan,China', '', 'Address', '', 'B6 JINFENG ROAD AND HUCHENGHE ROAD NORTHEAST INDUSTRIAL PARK XIPING COUNTY ZHUMADIAN CITY HENNA PROVINCE', '', 'Zip code', '', '463900', '', 'Company website', '', 'www.ycabrasives.com']","Henan,China",B6 JINFENG ROAD AND HUCHENGHE ROAD NORTHEAST INDUSTRIAL PARK XIPING COUNTY ZHUMADIAN CITY HENNA PROVINCE,463900,www.ycabrasives.com
https://www.cantonfair.org.cn/en-US/shops/651639846512640#/,"['Basic Information', '', 'Company Name', '', 'LINYI DONGTALENT PLASTICS CO., LTD.', '', 'Country/Region', '', 'Shandong,China', '', 'Address', '', 'Room 06123, Unit A, Building 2, Yihe 3rd Road, Comprehensive Free Trade Zone, Linyi City, Shandong Province', '', 'Zip code', '', '276000', '', 'Company website', '', 'http://www.dtltrope.com']","Shandong,China","Room 06123, Unit A, Building 2, Yihe 3rd Road, Comprehensive Free Trade Zone, Linyi City, Shandong Province",276000,http://www.dtltrope.com
https://www.cantonfair.org.cn/en-US/shops/456096659020576#/,"['Basic Information', '', 'Company Name', '', 'TIAN JIN NUO CHENG HOSE CLAMP CO.,LTD.', '', 'Country/Region', '', 'Tianjin,China', '', 'Address', '', 'NAN YUANMENGKOU INDUSTRY PARK, YAN ZHUANG TOWN, JINGHAI COUNTY, TIANJIN CITY, CHINA', '', 'Zip code', '', '301605', '', 'Company website', '', 'http://www.tjhongyuan.com']","Tianjin,China","NAN YUANMENGKOU INDUSTRY PARK, YAN ZHUANG TOWN, JINGHAI COUNTY, TIANJIN CITY, CHINA",301605,http://www.tjhongyuan.com
https://www.cantonfair.org.cn/en-US/shops/451698657647776#/,"['Basic Information', '', 'Company Name', '', 'Shenzhen Goodum Electronic Co., Ltd.', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', '1st, 2nd and 3rd Floor, Building 4, Linpokeng Industrial Zone, No. 21, Nanpu Road, Shangliao Community, Xinqiao Street, Baoan District, Shenzhen', '', 'Zip code', '', '518100', '', 'Company website', '', 'www.goodum.com']","Guangdong,China","1st, 2nd and 3rd Floor, Building 4, Linpokeng Industrial Zone, No. 21, Nanpu Road, Shangliao Community, Xinqiao Street, Baoan District, Shenzhen",518100,www.goodum.com
https://www.cantonfair.org.cn/en-US/shops/655915610806240#/,"['Basic Information', '', 'Company Name', '', 'Zhaoqing city Gaoyao district ShunTongDa Metal Products Co.,Ltd.', '', 'Country/Region', '', 'China', '', 'Address', '', 'Shilin Industrial Park, Jinli Town, Gaoyao District, Zhaoqing City, Guangdong Province, China.', '', 'Zip code', '', '526105', '', 'Company website', '', 'http://shunlangwjc.1688.com']",China,"Shilin Industrial Park, Jinli Town, Gaoyao District, Zhaoqing City, Guangdong Province, China.",526105,http://shunlangwjc.1688.com
https://www.cantonfair.org.cn/en-US/shops/492414910432384#/,"['Basic Information', '', 'Company Name', '', 'CO-WORKING DEVELOPING CO.,LTD', '', 'Country/Region', '', 'Tianjin,China', '', 'Address', '', '2-2702 JINGCAI MANSION DAGUNAN ROAD NO. 459 HEXI DISTRICT TIANJIN CHINA.', '', 'Zip code', '', '300202', '', 'Company website', '', 'http://www.cwksteelpipe.com']","Tianjin,China",2-2702 JINGCAI MANSION DAGUNAN ROAD NO. 459 HEXI DISTRICT TIANJIN CHINA.,300202,http://www.cwksteelpipe.com
https://www.cantonfair.org.cn/en-US/shops/451695003913344#/,"['Basic Information', '', 'Company Name', '', 'NINGBO MIND IMPORT&EXPORT CO., LTD', '', 'Country/Region', '', 'Zhejiang,China', '', 'Address', '', '8F, #4 Tower, North Bank Fortune Centre, Jiangbei District,Ningbo, China', '', 'Zip code', '', '315010', '', 'Company website', '', 'http://www.nbmind.com']","Zhejiang,China","8F, #4 Tower, North Bank Fortune Centre, Jiangbei District,Ningbo, China",315010,http://www.nbmind.com
https://www.cantonfair.org.cn/en-US/shops/715519909636864#/,"['Basic Information', '', 'Company Name', '', 'YIWU B&W IMPORT AND EXPORT CO.,LTD.', '', 'Country/Region', '', 'China', '', 'Address', '', '58/F,UNIT 2,UNIT 2,WORLD TRADE CENTER,YIWU,ZHEJIANG', '', 'Zip code', '', '322000', '', 'Company website', '', 'www.bnwfortune.com']",China,"58/F,UNIT 2,UNIT 2,WORLD TRADE CENTER,YIWU,ZHEJIANG",322000,www.bnwfortune.com
https://www.cantonfair.org.cn/en-US/shops/585889257510688#/,"['Basic Information', '', 'Company Name', '', 'HANGZHOU SUNTECH\xa0MACHINERY\xa0CO.,LTD.', '', 'Country/Region', '', 'Zhejiang,China', '', 'Address', '', 'GUANSHENG BULIDING, HANGZHOU, CHINA', '', 'Zip code', '', '310020', '', 'Company website', '', 'http://www.cnsuntech.com/en/']","Zhejiang,China","GUANSHENG BULIDING, HANGZHOU, CHINA",310020,http://www.cnsuntech.com/en/
https://www.cantonfair.org.cn/en-US/shops/780600981947616#/,"['Basic Information', '', 'Company Name', '', 'SHANGQIU CHAOYUEMEASURING TOOLS CO .,LTD', '', 'Country/Region', '', 'Henan,China', '', 'Address', '', '虞城县稍岗镇三庄村', '', 'Zip code', '', '476000', '', 'Company website', '', '-']","Henan,China",虞城县稍岗镇三庄村,476000,-
https://www.cantonfair.org.cn/en-US/shops/782558688642272#/,"['Basic Information', '', 'Company Name', '', 'Sayon Huanxin Imp&Exp Co., Ltd', '', 'Country/Region', '', 'Hubei,China', '', 'Address', '', 'No.64 Hanjing Road,Shayang Town,Jingmen City,China', '', 'Zip code', '', '448200', '', 'Company website', '', 'www.sayonhx.com']","Hubei,China","No.64 Hanjing Road,Shayang Town,Jingmen City,China",448200,www.sayonhx.com
https://www.cantonfair.org.cn/en-US/shops/451690704862304#/,"['Basic Information', '', 'Company Name', '', 'JIANGSU SOHO SUMEX TOOLS CORP., LTD.', '', 'Country/Region', '', 'Jiangsu,China', '', 'Address', '', 'BUILDING C,21 NING NAN AVENUE NANJING ,CHINA', '', 'Zip code', '', '210012', '', 'Company website', '', 'http://www.saintytools.com']","Jiangsu,China","BUILDING C,21 NING NAN AVENUE NANJING ,CHINA",210012,http://www.saintytools.com
https://www.cantonfair.org.cn/en-US/shops/780602834724096#/,"['Basic Information', '', 'Company Name', '', 'SNDWAY TECHNOLOGY(GUANGDONG) CO., LTD.', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', '58 Tuanjie Road, Humen, Dongguan, Guangdong, China', '', 'Zip code', '', '523928', '', 'Company website', '', 'www.sndway.com']","Guangdong,China","58 Tuanjie Road, Humen, Dongguan, Guangdong, China",523928,www.sndway.com
https://www.cantonfair.org.cn/en-US/shops/585872605165504#/,"['Basic Information', '', 'Company Name', '', 'shanghai grandhu industry development co.,ltd', '', 'Country/Region', '', 'Shanghai,China', '', 'Address', '', 'RM.1517,NO.3699 GONGHEXIN RD,SHANGHAI', '', 'Zip code', '', '200435', '', 'Company website', '', 'http://www.grandhu.com']","Shanghai,China","RM.1517,NO.3699 GONGHEXIN RD,SHANGHAI",200435,http://www.grandhu.com
https://www.cantonfair.org.cn/en-US/shops/780638830441568#/,"['Basic Information', '', 'Company Name', '', 'shenzhen chang xing hong ye imp&exp co.,ltd', '', 'Country/Region', '', 'Guangdong,China', '', 'Address', '', '深圳市罗湖区和平路3001号鸿隆世纪广场B座9A室', '', 'Zip code', '', '518000', '', 'Company website', '', 'http://www.chy.cn']","Guangdong,China",深圳市罗湖区和平路3001号鸿隆世纪广场B座9A室,518000,http://www.chy.cn
https://www.cantonfair.org.cn/en-US/shops/801295877663328#/,"['Basic Information', '', 'Company Name', '', 'Qingdao Welderneed Machinery Co., Ltd.', '', 'Country/Region', '', 'Shandong', '', 'Address', '', '40 hailun Road, Qingdao, China', '', 'Zip code', '', '266033', '', 'Company website', '', '青岛众诺鑫机械有限公司']",Shandong,"40 hailun Road, Qingdao, China",266033,青岛众诺鑫机械有限公司
https://www.cantonfair.org.cn/en-US/shops/651632088950400#/,"['Basic Information', '', 'Company Name', '', 'TIANJIN HUAZHEN FASTENER CO.,LTD', '', 'Country/Region', '', 'Tianjin,China', '', 'Address', '', '40,Shengda 1st Branch Road,Saida Industrial Park,Wangwenzhuang Town,Xiqing District,Tianjin City,China', '', 'Zip code', '', '300383', '', 'Company website', '', '-']","Tianjin,China","40,Shengda 1st Branch Road,Saida Industrial Park,Wangwenzhuang Town,Xiqing District,Tianjin City,China",300383,-
https://www.cantonfair.org.cn/en-US/shops/451691063590016#/,"['Basic Information', '', 'Company Name', '', 'FUZHOU LONGWAYTEK I/E CO.,LTD', '', 'Country/Region', '', 'Fujian,China', '', 'Address', '', '2#1701, HENGYU INTERNATIONAL WENQUAN BRANCH RD.,FUZHOU,FUJIAN,CHINA', '', 'Zip code', '', '350001', '', 'Company website', '', 'www.longwaytools.com']","Fujian,China","2#1701, HENGYU INTERNATIONAL WENQUAN BRANCH RD.,FUZHOU,FUJIAN,CHINA",350001,www.longwaytools.com
https://www.cantonfair.org.cn/en-US/shops/846974241979360#/,"['Basic Information', '', 'Company Name', '', 'Shanghai Y&Z Industry Co.,Ltd.', '', 'Country/Region', '', 'Shanghai,China', '', 'Address', '', '3599 Yuanjiang Road, Minhang District,Shanghai', '', 'Zip code', '', '242401', '', 'Company website', '', 'www.allen-tools.com']","Shanghai,China","3599 Yuanjiang Road, Minhang District,Shanghai",242401,www.allen-tools.com
https://www.cantonfair.org.cn/en-US/shops/844604021300096#/,"['Basic Information', '', 'Company Name', '', 'Shandong Jiuxin Group Tools International Co., Ltd', '', 'Country/Region', '', 'Shandong,China', '', 'Address', '', '山东省东平县工业园区', '', 'Zip code', '', '271500', '', 'Company website', '', '-']","Shandong,China",山东省东平县工业园区,271500,-
https://www.cantonfair.org.cn/en-US/shops/653668486833824#/,"['Basic Information', '', 'Company Name', '', 'SHANGHAI UNIVERSE TRAFFIC TECHNOLOGY CO.,LTD', '', 'Country/Region', '', 'Shanghai,China', '', 'Address', '', 'B332,NO.352 WAIHUAN RD,MINHANG DISTRICT,SHANGHAI,CHINA', '', 'Zip code', '', '201199', '', 'Company website', '', 'http://www.universe-traffic.com']","Shanghai,China","B332,NO.352 WAIHUAN RD,MINHANG DISTRICT,SHANGHAI,CHINA",201199,http://www.universe-traffic.com
https://www.cantonfair.org.cn/en-US/shops/780623738254560#/,"['Basic Information', '', 'Company Name', '', 'KEMA INTERNATIONAL LIMITED', '', 'Country/Region', '', 'Zhejiang,China', '', 'Address', '', 'NO.2,ZIJINGHUA ROAD,HANGZHOU,CHINA', '', 'Zip code', '', '310012', '', 'Company website', '', 'www.kema.cn']","Zhejiang,China","NO.2,ZIJINGHUA ROAD,HANGZHOU,CHINA",310012,www.kema.cn
https://www.cantonfair.org.cn/en-US/shops/451694140927168#/,"['Basic Information', '', 'Company Name', '', 'HUANGHUA HONLY INDUSTRY CORPORATION', '', 'Country/Region', '', 'Hebei,China', '', 'Address', '', 'NO.2 CANGHUANG ROAD, HUANGHUA CITY,HEBEI', '', 'Zip code', '', '061100', '', 'Company website', '', 'http://www.honly.cn']","Hebei,China","NO.2 CANGHUANG ROAD, HUANGHUA CITY,HEBEI",061100,http://www.honly.cn
https://www.cantonfair.org.cn/en-US/shops/804538303994496#/,"['Basic Information', '', 'Company Name', '', 'Shanghai Mojiao Trading Co., Ltd', '', 'Country/Region', '', 'Shanghai,China', '', 'Address', '', 'Block B, No. 3879 Huqingping Highway (Mojia Tools)', '', 'Zip code', '', '201703', '', 'Company website', '', 'www.mojiaxin.com']","Shanghai,China","Block B, No. 3879 Huqingping Highway (Mojia Tools)",201703,www.mojiaxin.com
