id,exhibitor_name,country,booth_numbers,exhibitor_urn,supplier_urn,virtual_booth_url,contact_url,source_position,source_url
bd8649cffb92422b98a8a6c3dc91dd33,RDI (Hong Kong) Limited,Hong Kong,"""3B-A01""",1S0062DT8,1X04P8IU,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0062DT8/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,230,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
b34fc910914f460cb50f8d4e26937ee1,Solar Tune Enterprise Limited,Hong Kong,"""1E-A23""",1S0061NTY,1X09Y2U0,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0061NTY/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,231,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
a0f81189330f4cdb8a286c3d04c7dde9,Taisons International Co,Hong Kong,"""3E-C11""",1S0061H47,1X07HMLL,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0061H47/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,232,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
23e1d8322ff0486da9df809f166658f1,Techwall Electronics Company Limited,Hong Kong,"""3C-D21""",1S0062WIM,1X00GS7H,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0062WIM/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,233,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
4f9c9b8cd92e4f639576c6ad9f399ac7,Top Orient Enterprise Limited,Hong Kong,"""3E-E06""",1S0062FQF,1X09RQHD,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0062FQF/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,234,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
eb6d68feff65469383e71e6e1e6acf13,Truly Electronics Manufacturing Limited,Hong Kong,"""1C-B05""",1S00625L4,1X001EYW,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00625L4/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,235,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
3b99680cf75c4687bae2152c0d073527,Yusan Industries Limited,Hong Kong,"""1C-E25""",1S0061O40,1X003DO9,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0061O40/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,236,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
d4a6f229bd7f41aa974afd0f162fbb4d,"Cixi Jiuying Electrical Co., Ltd.",Chinese Mainland,"""1B-C17""",1S0064GS8,1X08JQP5,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064GS8/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,237,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
b2ca003f019e4b5d940960bfb32bb1f0,"Desonic (Huizhou) Electronics Co., Ltd.",Chinese Mainland,"""3E-D24""",1S0064OE6,1X09RR5M,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064OE6/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,238,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
d1e5d0e8ea9d485580692370f875426f,Dolsonmuse Electronic Co Ltd,Chinese Mainland,"""1C-E21""",1S006371Q,1X00L39I,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S006371Q/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,239,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
cf20f1042cf74aaa95e8ff196090070f,DongGuan AS AUDIO Co. Ltd.,Chinese Mainland,"""1D-D21""",1S0064IS6,1S00OW6EO,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064IS6/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,240,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
e1f029c1092647a0a1cb53c35c6ff7b3,"Dongguan Beevo Industrial Co., Ltd.",Chinese Mainland,"""1D-A20""",1S00682JD,1S00OCLNI,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00682JD/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,241,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
4f7b9d3ee7d54010a6a2f1f1f9df2475,"Dongguan City Tianhua Photoelectric Technology Co., Ltd.",Chinese Mainland,"""3D-C15""",1S0063E0M,1X075GYQ,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0063E0M/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,242,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
41c4922b47754460a8bbe61dfb492f82,"Dongguan Hampo Electronic Technology Co., Ltd.",Chinese Mainland,"""1C-A26""",1S0064SWK,1S00O9FNO,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064SWK/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,243,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
51369d6dc643451bb6678631765bf44d,E-Sky Technology Limited,Chinese Mainland,"""1D-C17""",1S0064T8J,1X0A0TOX,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064T8J/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,244,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
15172451880b4aa88796a5cb593e4b3f,"Foshan Coolture Electrical Industrial Co., Ltd",Chinese Mainland,"""3CON-018H""",1S00683VC,1S00PCUIO,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00683VC/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,245,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
ef0ea568dee84ee18ddb33150d244ae2,"Foshan Qicheng science and technology CO,Ltd",Chinese Mainland,"""3CON-020A""",1S00683W9,1S00P6IF9,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00683W9/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,246,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
24e9068a306d46ad8f67b2418976d6c5,"Foshan Weihong Electric Appliance Co., Ltd.",Chinese Mainland,"""3CON-020B""",1S00683X6,1S00P6PD8,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00683X6/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,247,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
ce6ef3f516cd47ab988ca7f939e7e8e3,Fuhua Electronic Co Ltd,Chinese Mainland,"""1A-A02""",1S00639OR,1X06TLZA,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00639OR/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,248,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
38a1a5632a064f1992e6a7e29c182512,"Fujian Kaibang Electronics Co., Ltd.",Chinese Mainland,"""1C-B15""",1S0064NZG,1X00IA60,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064NZG/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,249,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
0b59e0165b0b4786a80792815dc09ed9,"Guangdong Liwang New Energy Co., Ltd",Chinese Mainland,"""1A-C22""",1S0064HJY,1X08UMAW,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064HJY/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,250,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=5&pageSize=50
78f263f00f9445fe97f7199981bcbca2,"Guangzhou Ouyun Electronics Co., Ltd",Chinese Mainland,"""3C-F29""",1S00689ZU,1X0AV2GE,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00689ZU/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,251,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
b6e6da1e026349adb7b940145ff9d0b7,Hengli Digital Industrial Company Limited,Chinese Mainland,"""1D-D04""",1S00639V6,1X0AH8EY,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00639V6/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,252,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
f36ef70711314226b3151fc7b2c1f4e9,"Jiangmen JJJ Battery Co., Ltd.",Chinese Mainland,"""1A-B18""",1S0064HG7,1X00F1JE,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064HG7/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,253,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
6cf1fd252ba74e77ba84b28c5641893b,Langston Group Ltd,Chinese Mainland,"""1D-E20""",1S00637BW,1X0AOPMB,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00637BW/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,254,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
9fe4223481874b5f971261bdc368325e,"Nie - Tech Co., Ltd.",Chinese Mainland,"""1B-B15""",1S0064HU1,1S00NM0RR,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064HU1/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,255,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
2a0d1feea00e46e79649a411a6c5fcda,"Ningbo Gaoli Electronic Technology Co.,Ltd",Chinese Mainland,"""1A-D26""",1S0064GOK,1X087E8M,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064GOK/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,256,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
a11fb3d8ad74477fb66c568ed4422581,"Ningbo Sunlight Electronics Co.,Ltd",Chinese Mainland,"""1B-E26""",1S0064GU2,1S00OJ9X0,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064GU2/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,257,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
98be46f7079642dba9da5657f02176a7,"Shanghai Shift Electrics Co., Ltd.",Chinese Mainland,"""1C-A07""",1S00638DP,1X058JHY,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00638DP/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,258,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
593bf8a5f71a47ab9215ad1549cf9875,"Shenzhen 0101 Technology Co., Ltd.",Chinese Mainland,"""1B-E25""",1S0067J7W,1S00P87SH,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0067J7W/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,259,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
153bf9ff00bb4e8d867c0829ebe522b9,"Shenzhen Fuhengtong Technology Co., Ltd.",Chinese Mainland,"""1B-E16""",1S0064HT4,1S00P8HS7,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064HT4/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,260,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
e64ea20af91e45baa8829526571e6f88,"Shenzhen Myon Technology Co., Ltd.",Chinese Mainland,"""1E-C21""",1S0064HBM,1X091ZPE,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064HBM/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,261,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
fd026908e0034c8fbb873e1dd7800688,"Shenzhen Pumax Technology Co., Ltd.",Chinese Mainland,"""1D-C21""",1S0064SHT,1X0B3CDN,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064SHT/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,262,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
f78a3c457a194de0af5132d34b153532,"Shenzhen Southking Technology Co., Ltd.",Chinese Mainland,"""1A-B04""",1S0064GG8,1X05W8NP,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064GG8/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,263,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
4cee13d9b2aa446284cd7fe86df8a4e2,"Shenzhen Sunfor Technology Co., Ltd.",Chinese Mainland,"""1B-C25""",1S0066VQZ,1S00OQYN5,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0066VQZ/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,264,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
d50ce7cf5dc24679b78d64932519b075,"Shenzhen Suntek Intelligent Technology Co., Ltd.",Chinese Mainland,"""1D-E21""",1S00639DO,1S00OWH61,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00639DO/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,265,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
70f1c5ba00ea44ccae4463d07bb6e02e,Shenzhen Unique Scales Co Ltd,Chinese Mainland,"""1C-A05""",1S0064SXH,1X08G7IX,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064SXH/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,266,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
f195d4e3ce424de380927015b707be99,"Shunde SaiChuang Electric Manufacturing Co., Ltd.",Chinese Mainland,"""3CON-018A""",1S00683RO,1S00P6W2Y,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00683RO/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,267,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
3124ca7f909e421ebd2f9bc8c9c5fd42,"Xiamen Darius Intelligent Technology Co., Ltd.",Chinese Mainland,"""1C-C09""",1S0064SLH,1S00O5BPM,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0064SLH/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,268,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
380cd8e5da834179b8696a9f0c7f19e8,Yogada Tech. Corp. Ltd.,Taiwan,"""1D-B20""",1S0065WLD,1X0A40Y2,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0065WLD/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,269,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
55d87c98aa6845c9aca9aa89fcda14bc,"Zhongshan Frecom Electronic Co., Ltd.",Chinese Mainland,"""1B-C20""",1S0066VST,1X07T08S,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0066VST/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,270,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
7544af512e3a4169bc909301bed5aacb,"Zhejiang Ekang Intelligent Technology Co., Ltd.",Chinese Mainland,"""1B-C08""",1S00682A4,1X0AXMUC,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00682A4/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,271,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
5a2dd1b877874073acf6afae8d6d3805,Zhuhai Ecare Electronic Technology Co Ltd,Chinese Mainland,"""3G-C04""",1S0067LR6,1X09FEVZ,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0067LR6/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,272,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
2c2ae4d656934119a2a8dd5865a7931e,Gift U Idea Limited,Hong Kong,"""1B-E10""",1S0063X2X,1S00NZVUN,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0063X2X/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,273,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
34a6fd840b564bbbb116c27d26aae8eb,Jiayinking (Hong Kong) Holding Company Limited,Hong Kong,"""1D-C24""",1S0063V2Z,1X09E8HV,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0063V2Z/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,274,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
9415721cf343419bb775375589391e0e,Camry Industries (H.K.) Limited,Hong Kong,"""3F-D23""",1S00610A6,1X0057JW,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00610A6/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,275,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
ef414e422cff4b3c9bd7e31a6a16b6e2,Fortex Industrial Limited,Hong Kong,"""3E-D10""",1S0062BNS,1X001IMW,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0062BNS/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,276,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
4baf62ac761240adb3fb327b83b2e23f,Intertek Testing Services Hong Kong Limited,Hong Kong,"""3CON-005""",1S0062DPK,1X05UA06,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0062DPK/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,277,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
7ea9888171724c09a6fb4dc1b9770749,Isotronic Manufacturing Limited,Hong Kong,"""3G-D01""",1S0063SD5,1X00JEEG,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0063SD5/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,278,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
d3e33c16ef654a909ee9c8f38157d30c,"Kenic Electric Manufacturing Co., Ltd.",Hong Kong,"""5C-C08""",1S0061UE0,1X04SJB4,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0061UE0/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,279,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
74b3d049eef04fa9b88c9d7dc8ea23a7,MCY Technology (International) Limited,Hong Kong,"""3C-E02""",1S0062DON,1X09IIKY,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0062DON/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,280,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
588e5607bc504bfdb00c826ecaee3d82,"Ore Smart Technology Co., Limited",Hong Kong,"""3D-E02""",1S00625K7,1X08YUE4,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00625K7/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,281,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
9b02bca494b640e8a1070f8086f9cd31,"Pardo Technology Co., Limited",Hong Kong,"""3C-A05""",1S0063IG6,1S00O5WJJ,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0063IG6/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,282,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
49864c50b72b427593f3433e342ba2f6,Power View Industrial Limited,Hong Kong,"""3B-E24""",1S0062ZIJ,1X0019PK,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0062ZIJ/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,283,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
40f022f9d0f74c5e87b5da7aa8ee01f3,"Sunfield Industries Co., Limited",Hong Kong,"""3D-E01""",1S0062FFC,1X0005K1,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0062FFC/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,284,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
9426d33714de43519b90d66116de2097,Talentone Hong Kong Limited,Hong Kong,"""3F-G20""",1S0062WFV,1X05BXHS,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0062WFV/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,285,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
e6c47f476060410b93b2a52dd4e1c7a3,"Taller Electrical Appliance Co., Ltd.",Taiwan,"""1A-F12""",1S0065WIM,1X00G5WP,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0065WIM/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,286,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
e4d4ebbec10543049da417536784d27b,Timsen Development Limited,Hong Kong,"""3D-D20""",1S0061UD3,1X0AVLQJ,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0061UD3/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,287,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
2a06bf0b23a743f39d2a78c95537a282,"Walito (HK) Manufactory Co., Limited",Hong Kong,"""3C-B02""",1S0062B81,1S00OKRZC,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0062B81/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,288,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
dbdcfbeba08a4884a8a7b7e0d375d510,WeWealth Electronic Innotech Limited,Hong Kong,"""1B-F05""",1S0061OP9,1S00OB7ZW,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0061OP9/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,289,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
54410d4e6dad4731a615662b223e4243,"Yuchi International Industrial Co., Limited",Hong Kong,"""3F-G15""",1S006105L,1X0974N1,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S006105L/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,290,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
535e1bd78b7e4ebfa75e710e7af2c319,AEI Protect-On Systems Limited,Hong Kong,"""3B-A08""",1S0062B5A,1X00G1AN,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0062B5A/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,291,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
7484855a6e0e4a3983cb4d2e8d6bb582,ASD (HK) Limited,Hong Kong,"""1D-D25""",1S0061OD9,1X0A2R0R,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0061OD9/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,292,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
d1c8e95a56af4f1e9d3184bed00e5b81,ATC Corporation Limited,Hong Kong,"""3D-B20""",1S0062BOP,1X0BAQEG,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0062BOP/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,293,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
be82489176624b519196bc68f72b9529,ATM Ltd,Hong Kong,"""1B-F06""",1S0061NJS,1X000OOC,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0061NJS/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,294,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
334f0dffa8cc45578834474b7e2a32f7,Amazing Impulse Co Ltd,Hong Kong,"""3F-E21""",1S006107F,1X08II0I,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S006107F/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,295,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
8d8fb879663c4ee88e29f8a685df92cd,Art Fair Enterprise Limited,Hong Kong,"""3B-C12""",1S0063RUR,1X002X18,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0063RUR/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,296,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
19473b375594412285149ff7682185c5,Broad Win International Limited,Hong Kong,"""1B-C16""",1S00628MY,1X0B3G2M,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S00628MY/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,297,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
7f787b59e2bf4b72a31f3339d22f43ef,Chun Shing Electronic (Hong Kong) Company Limited,Hong Kong,"""3E-D18""",1S0061H61,1X005X27,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0061H61/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,298,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
c1be289c61a5432ea307e960ebefaa07,"Cixi Centre Electrical Appliances Co., Limited",Hong Kong,"""1B-C07""",1S0061NKP,1S00OG983,,https://sourcing.hktdc.com/en/Enquiry-Service/company/1S0061NKP/?source=vep&eoFairFiscalYear=2627&eoFairId=hkelectronicsfairae,299,https://www.hktdc.com/event/hkelectronicsfairae/en/exhibitor-list?pageNum=6&pageSize=50
